job_id,company_id,company_name,title,location,work_type,experience_level,posting_date,views,applies,workplace_model,Role_Category,Annualized_Salary
3902782725,1419.0,Capital One,"Senior Manager, Data Science - Audit Analytics & Innovation","McLean, VA",FULL_TIME,Mid-Senior level,1713402874000.0,11.0,,On-site / Hybrid,Data Analytics,
3902783425,86694680.0,Ascendion,Data Center Engineer/ Electrical,"Boydton, VA",FULL_TIME,Mid-Senior level,1713401831000.0,29.0,4.0,On-site / Hybrid,Data Engineering,98000.0
3902783523,1419.0,Capital One,"Senior Manager, Data Science - Audit Analytics & Innovation","New York, NY",FULL_TIME,Mid-Senior level,1713402877000.0,10.0,1.0,On-site / Hybrid,Data Analytics,
3902784883,163993.0,Gilead Sciences,Sr IT Data Engineering Associate,"Raleigh, NC",FULL_TIME,,1713405859000.0,12.0,1.0,On-site / Hybrid,Data Engineering,104032.5
3902785269,1419.0,Capital One,"Senior Manager, Data Science - Audit Analytics & Innovation","Richmond, VA",FULL_TIME,Mid-Senior level,1713402875000.0,12.0,,On-site / Hybrid,Data Analytics,
3902785272,1419.0,Capital One,Senior Data Engineer,"Plano, TX",FULL_TIME,Mid-Senior level,1713402886000.0,18.0,1.0,On-site / Hybrid,Data Engineering,
3902786114,1318.0,Wipro,Azure Databricks Architect,"Beaverton, OR",FULL_TIME,,1713401814000.0,4.0,,On-site / Hybrid,Data Engineering,
3902786201,1419.0,Capital One,Senior Data Engineer,"Richmond, VA",FULL_TIME,Mid-Senior level,1713402878000.0,19.0,2.0,On-site / Hybrid,Data Engineering,
3902786822,51701268.0,Talent Groups,Technical Data Analyst,"Milford, MA",FULL_TIME,Entry level,1713407960000.0,24.0,6.0,On-site / Hybrid,Data Analytics,
3902787237,35475885.0,AllSTEM Connections,Principal Data Information Engineer,"Oakland, CA",FULL_TIME,Mid-Senior level,1713404945000.0,26.0,8.0,On-site / Hybrid,Data Engineering,235000.0
3902788108,167624.0,PubMatic,Sr. Machine Learning Engineer,"Redwood City, CA",FULL_TIME,Mid-Senior level,1713403506000.0,45.0,19.0,On-site / Hybrid,Data Science,170000.0
3902800437,2385278.0,Precision Technologies,Sr. Data Engineer(ONLY W2),"Monmouth Junction, NJ",CONTRACT,,1713549703000.0,24.0,8.0,On-site / Hybrid,Data Engineering,
3902802384,29121558.0,Carallel,Data Analyst,United States,FULL_TIME,,1713550215000.0,20.0,7.0,On-site / Hybrid,Data Analytics,87500.0
3902802811,29322289.0,Zest AI,Associate Data Analyst,United States,FULL_TIME,Entry level,1713550117000.0,99.0,54.0,On-site / Hybrid,Data Analytics,75000.0
3902802826,3741.0,Korn Ferry,Master Data Analyst,"Houston, TX",FULL_TIME,Mid-Senior level,1713550101000.0,8.0,1.0,On-site / Hybrid,Data Analytics,88400.0
3902805469,1337.0,LinkedIn,"Senior Manager, AI Engineering - Marketplace Monetization AI","Sunnyvale, CA",FULL_TIME,Director,1713550523000.0,5.0,,On-site / Hybrid,Data Science,260000.0
3902806995,13242175.0,ALOIS Solutions,Databricks Engineer,"New York, NY",FULL_TIME,,1713551399000.0,6.0,,On-site / Hybrid,Data Engineering,
3902809268,90396.0,Diverse Lynx,Data Scientist (6+ years) (Fulltime),"Bentonville, AR",FULL_TIME,,1713550763000.0,18.0,5.0,On-site / Hybrid,Data Science,
3902810611,10612451.0,"Cliecon Solutions, Inc.",Senior Data engineer with Python - W2,"Jersey City, NJ",CONTRACT,,1713551185000.0,102.0,26.0,On-site / Hybrid,Data Engineering,
3902814236,74511026.0,Nebula,Data Scientist,United States,CONTRACT,,1713551413000.0,26.0,6.0,On-site / Hybrid,Data Science,
3902818173,68257427.0,4A IT Services LLC,Junior Data Engineer,United States,CONTRACT,,1713551522000.0,33.0,8.0,On-site / Hybrid,Data Engineering,
3902826290,13637042.0,USCTEK - Recruiting & Staffing,Pharma/Biotech- Onsite Lead Data Governance Analyst,"Rensselaer, NY",CONTRACT,,1713551996000.0,9.0,2.0,On-site / Hybrid,Data Analytics,
3902828481,3715179.0,Pryor Associates Executive Search,Remote opportunity for P&C Insurance Data Scientist/Actuary - PR12690A,United States,FULL_TIME,Mid-Senior level,1713552451000.0,39.0,12.0,Remote,Data Science,
3902828596,146658.0,Prairie Consulting Services,Datacenter Analyst,"Naperville, IL",CONTRACT,Mid-Senior level,1713553475000.0,77.0,2.0,On-site / Hybrid,Data Analytics,
3902828761,3295320.0,Intelletec,Lead Data Scientist,"Chicago, IL",FULL_TIME,Mid-Senior level,1713554768000.0,222.0,44.0,On-site / Hybrid,Data Science,
3902828774,86041588.0,Tandym Group,HR Reporting & Analytics Administrator,"Ramsey, NJ",CONTRACT,Entry level,1713554901000.0,30.0,1.0,On-site / Hybrid,Data Analytics,
3902828970,37722.0,Convey Health Solutions,Data Operations Analyst,United States,FULL_TIME,Mid-Senior level,1713556264000.0,69.0,31.0,On-site / Hybrid,Data Analytics,
3902829816,20463274.0,Arkhya Tech. Inc.,Data Architect/Databricks Architect,United States,FULL_TIME,,1713555090000.0,15.0,2.0,On-site / Hybrid,Data Engineering,
3902830415,529068.0,Millennium Corporation,Data Architect,United States,FULL_TIME,Mid-Senior level,1713553008000.0,31.0,3.0,On-site / Hybrid,Data Engineering,
3902830453,947715.0,BCforward,Master Data Analyst,United States,CONTRACT,,1713553503000.0,13.0,4.0,On-site / Hybrid,Data Analytics,
3902831409,64738928.0,Razorfish,"Intern, Data Science and Analytics (Cloud Infrastructure)","Miami, FL",INTERNSHIP,Internship,1713552659000.0,63.0,19.0,On-site / Hybrid,Data Analytics,44720.0
3902831598,11692984.0,Smart IT Frame LLC,Data bricks Engineer,"New Jersey, United States",CONTRACT,Mid-Senior level,1713554336000.0,149.0,79.0,On-site / Hybrid,Data Engineering,
3902831779,70095.0,Northeast Ohio Regional Sewer District,Business Intelligence Developer I,"Cleveland, OH",FULL_TIME,Entry level,1713555793000.0,19.0,3.0,On-site / Hybrid,Data Analytics,77893.5
3902832499,31537981.0,Coforge,Data Operations Engineer,"Dallas, TX",FULL_TIME,Mid-Senior level,1713553609000.0,119.0,45.0,On-site / Hybrid,Data Engineering,
3902832523,156470.0,"Zillion Technologies, Inc.",Senior AI Engineer,"Washington, DC",CONTRACT,Mid-Senior level,1713553797000.0,8.0,,On-site / Hybrid,Data Science,
3902833613,40655424.0,YemPover Inc,Database Architect with hands-on Data Modelling,United States,CONTRACT,,1713555574000.0,48.0,4.0,On-site / Hybrid,Data Engineering,
3902833722,10052668.0,Ventegra,Reporting and Data Analyst,United States,FULL_TIME,,1713556188000.0,64.0,28.0,On-site / Hybrid,Data Analytics,72800.0
3902833736,969396.0,KRG Technologies Inc.,Senior Databricks Engineer,"Philadelphia, PA",CONTRACT,,1713556105000.0,20.0,2.0,On-site / Hybrid,Data Engineering,
3902833743,68616998.0,Fremont Solutions Group,Database Architect,"Chicago, IL",FULL_TIME,,1713555723000.0,14.0,,On-site / Hybrid,Data Engineering,105000.0
3902834168,64738928.0,Razorfish,"Intern, Data Science and Analytics (DE)","Miami, FL",INTERNSHIP,Internship,1713552468000.0,6.0,,On-site / Hybrid,Data Analytics,
3902834229,13345578.0,Centraprise,Data Engineer,"Austin, TX",FULL_TIME,Mid-Senior level,1713553246000.0,128.0,56.0,On-site / Hybrid,Data Engineering,
3902834332,60561.0,"Q1 Technologies, Inc.",Business Data Analyst- (Full Time/10+year exp*),"Sunnyvale, CA",FULL_TIME,,1713554038000.0,21.0,7.0,On-site / Hybrid,Data Analytics,
3902834352,3715179.0,Pryor Associates Executive Search,Vice President/P&C Actuary/Data Scientist - PR12682,"New Jersey, United States",FULL_TIME,Executive,1713554149000.0,11.0,2.0,On-site / Hybrid,Data Science,
3902838650,2203697.0,Experis,Sr Data Engineer,"Philadelphia, PA",CONTRACT,Mid-Senior level,1713484800000.0,5.0,,On-site / Hybrid,Data Engineering,
3902838978,2615835.0,Piper Companies,Business Data Analyst,"McLean, VA",FULL_TIME,Mid-Senior level,1713561286000.0,8.0,2.0,On-site / Hybrid,Data Analytics,93600.0
3902839989,3269.0,DHL Supply Chain,Business Data Analyst II,"Bordentown, NJ",FULL_TIME,Associate,1713561446000.0,1.0,,On-site / Hybrid,Data Analytics,
3902839995,1784.0,Boston Consulting Group (BCG),Business Intelligence & Analytics Senior Product Owner,"Atlanta, GA",FULL_TIME,Director,1713484800000.0,4.0,,On-site / Hybrid,Data Analytics,
3902840602,79634.0,Brighton Jones,Data Engineer,"Seattle, WA",FULL_TIME,Entry level,1713560467000.0,7.0,1.0,On-site / Hybrid,Data Engineering,125000.0
3902840888,47475.0,Red Oak Technologies,Machine Learning Engineer/Python Developer,"Austin, Texas Metropolitan Area",CONTRACT,Mid-Senior level,1713561373000.0,3.0,1.0,On-site / Hybrid,Data Science,
3902841623,2203697.0,Experis,Data Engineer,"Philadelphia, PA",CONTRACT,Entry level,1713484800000.0,8.0,1.0,On-site / Hybrid,Data Engineering,
3902841627,2203697.0,Experis,Data Scientist V,"Bernards, NJ",CONTRACT,Entry level,1713484800000.0,6.0,,On-site / Hybrid,Data Science,171600.0
3902841913,2615835.0,Piper Companies,Data Engineer,"McLean, VA",FULL_TIME,Entry level,1713561279000.0,5.0,,On-site / Hybrid,Data Engineering,140000.0
3902843609,383369.0,Irvine Technology Corporation,Data Scientist / AI,"Boston, MA",CONTRACT,Mid-Senior level,1713561299000.0,3.0,,On-site / Hybrid,Data Science,114400.0
3902843634,101371136.0,Design Engineering: An IdeaXDesign Company,Agentic AI Engineer,United States,FULL_TIME,,1713561511000.0,1.0,,On-site / Hybrid,Data Science,
3902844106,2615835.0,Piper Companies,Enterprise Data Engineer (Onsite),"Washington, DC",FULL_TIME,Entry level,1713561278000.0,3.0,,On-site / Hybrid,Data Engineering,145000.0
3902844857,9328925.0,PriceSenz,Health Data Scientist,"Durham, NC",CONTRACT,Mid-Senior level,1713562637000.0,4.0,,On-site / Hybrid,Data Science,
3902845128,95072982.0,Ada Infrastructure,Data Center Sales Engineer,"Seattle, WA",FULL_TIME,Director,1713561441000.0,2.0,,On-site / Hybrid,Data Engineering,
3902846058,95072982.0,Ada Infrastructure,Data Center Architect,Greater Seattle Area,FULL_TIME,Mid-Senior level,1713561483000.0,2.0,,On-site / Hybrid,Data Engineering,
3902847065,95072982.0,Ada Infrastructure,"Director, Data Center Electrical Design & Engineering",Greater Seattle Area,FULL_TIME,Director,1713561527000.0,,,On-site / Hybrid,Data Engineering,
3902849483,45975.0,Another Source,Data Center Facilities Engineer II - Sabey Data Centers,"Austin, TX",FULL_TIME,Associate,1713562401000.0,1.0,,On-site / Hybrid,Data Engineering,
3902858470,9211944.0,E-IT,Data Analyst,"Charlotte, NC",CONTRACT,,1713563214000.0,3.0,,On-site / Hybrid,Data Analytics,
3902859964,323296.0,System One,Machine Learning Engineer,"Phoenix, AZ",FULL_TIME,,1713484800000.0,4.0,,On-site / Hybrid,Data Science,
3902860521,323296.0,System One,Machine Learning Engineer,"Pittsburgh, PA",FULL_TIME,,1713484800000.0,3.0,,On-site / Hybrid,Data Science,
3902861372,926041.0,Okta,Staff Machine Learning Engineer (Customer Identity),United States,FULL_TIME,,1713484800000.0,2.0,,On-site / Hybrid,Data Science,
3902861429,3128.0,FIS,Data Visualization Architect,"New York, NY",FULL_TIME,Mid-Senior level,1713484800000.0,2.0,,On-site / Hybrid,Data Engineering,158750.0
3902862582,14620904.0,Realtek Consulting LLC,Data Scientist,"Bentonville, AR",FULL_TIME,,1713563943000.0,2.0,,On-site / Hybrid,Data Science,
3902863709,1028.0,Oracle,Senior Data Engineer,United States,FULL_TIME,Mid-Senior level,1713484800000.0,2.0,,On-site / Hybrid,Data Engineering,126500.0
3902863836,6233.0,Thrivent,Solutions Architect - Data Marketplace,United States,FULL_TIME,Mid-Senior level,1713565353000.0,3.0,,On-site / Hybrid,Data Engineering,
3902863970,3994.0,WTW,Data Analyst - Marketing Development,"Salt Lake City, UT",FULL_TIME,Entry level,1713484800000.0,3.0,,On-site / Hybrid,Data Analytics,
3902863976,26945.0,Fractal,"Head of Data Engineering, Healthcare & Life Sciences","New York, NY",FULL_TIME,Director,1713566480000.0,2.0,,On-site / Hybrid,Data Science,
3902864886,5742.0,ICF,Data Systems Engineer | Remote,"Reston, VA",FULL_TIME,Entry level,1713565314000.0,4.0,,Remote,Data Engineering,
3902865990,74777356.0,Fixity Technologies,Data Analyst (BANKING DOMAIN ONLY),"Jersey City, NJ",CONTRACT,,1713566632000.0,4.0,,On-site / Hybrid,Data Analytics,109200.0
3902866592,91447303.0,Dexian,Data Analyst,"Getzville, NY",CONTRACT,,1713564531000.0,,,On-site / Hybrid,Data Analytics,81120.0
3902866672,5742.0,ICF,Data Analyst - Remote,"Reston, VA",FULL_TIME,Entry level,1713565314000.0,4.0,,Remote,Data Analytics,
3902867160,166575.0,Ultra Clean Technology,Senior Business Intelligence Analyst (Remote),United States,FULL_TIME,Associate,1713563575000.0,,,Remote,Data Analytics,
3902868262,68124272.0,Alaffia Health,Principal Applied AI Engineer,"New York, NY",FULL_TIME,Mid-Senior level,1713567158000.0,2.0,,On-site / Hybrid,Data Science,197500.0
3902870023,2377207.0,Alpha Net,Senior Data Analyst (Only Locals to California will be considered),"Fremont, CA",CONTRACT,,1713566352000.0,1.0,,On-site / Hybrid,Data Analytics,
3902871035,13345578.0,Centraprise,Data Engineer,"Malvern, PA",FULL_TIME,Mid-Senior level,1713566871000.0,1.0,,On-site / Hybrid,Data Engineering,
3902872004,10592585.0,Ledgent Technology,BI Analyst,"Irvine, CA",CONTRACT,Mid-Senior level,1713566973000.0,2.0,,On-site / Hybrid,Data Analytics,148720.0
3902873579,13637042.0,USCTEK - Recruiting & Staffing,Data Analyst,United States,FULL_TIME,,1713568027000.0,3.0,,On-site / Hybrid,Data Analytics,
3902879465,12951519.0,Provision People,Senior Data Engineer,"Norwalk, CT",FULL_TIME,Mid-Senior level,1713571114000.0,4.0,,On-site / Hybrid,Data Engineering,
3902879719,1337.0,LinkedIn,Principal Staff Machine Learning Engineer - Foundational AI Technologies,"Sunnyvale, CA",FULL_TIME,,1713572765000.0,2.0,,On-site / Hybrid,Data Science,
3902906828,,,Data Analyst,"Arlington, VA",FULL_TIME,,1713276999000.0,15.0,5.0,On-site / Hybrid,Data Analytics,
3902910362,163049.0,Cincinnati Children's,Data Engineer I/II (Health Network),"Cincinnati, OH",FULL_TIME,Entry level,1713276485000.0,5.0,,On-site / Hybrid,Data Engineering,111571.2
3902914807,74040923.0,First Derivative,Big Data Architect – FX Trading,"Connecticut, United States",CONTRACT,Mid-Senior level,1713277028000.0,7.0,2.0,On-site / Hybrid,Data Engineering,161200.0
3902914840,85401549.0,Tetricus Labs,Data Scientist,United States,FULL_TIME,,1713277157000.0,436.0,204.0,On-site / Hybrid,Data Science,140000.0
3902915614,74040923.0,First Derivative,Big Data Architect – FX Trading,"Massachusetts, United States",CONTRACT,Mid-Senior level,1713276926000.0,48.0,14.0,On-site / Hybrid,Data Engineering,
3902916737,74040923.0,First Derivative,Big Data Architect – FX Trading,"New Jersey, United States",CONTRACT,Mid-Senior level,1713277062000.0,30.0,7.0,On-site / Hybrid,Data Engineering,161200.0
3902917066,79879166.0,Extend Information Systems Inc.,AWS Snowflake Data Architect,"Fort Washington, MD",CONTRACT,Mid-Senior level,1713276806000.0,5.0,,On-site / Hybrid,Data Engineering,
3902917392,74040923.0,First Derivative,Big Data Architect – FX Trading,"Pennsylvania, United States",CONTRACT,Mid-Senior level,1713276993000.0,11.0,1.0,On-site / Hybrid,Data Engineering,161200.0
3902919654,28014.0,Nesco Resource,Data Architect,United States,FULL_TIME,Mid-Senior level,1713277654000.0,34.0,10.0,On-site / Hybrid,Data Engineering,180000.0
3902923533,10279322.0,Splash,Staff Data Engineer,United States,FULL_TIME,Mid-Senior level,1713277708000.0,101.0,28.0,On-site / Hybrid,Data Engineering,
3902929163,9852679.0,Mediahub Worldwide,"Senior Analyst, Data Science","Boston, MA",FULL_TIME,Associate,1713278071000.0,159.0,77.0,On-site / Hybrid,Data Analytics,95000.0
3902931864,1642843.0,Pronix Inc,Data Engineer with Graph QL,"Plano, TX",CONTRACT,Mid-Senior level,1713278802000.0,167.0,87.0,On-site / Hybrid,Data Engineering,
3902934972,2259276.0,Nexwave,Snowflake Databricks Engineer (only GC or USC),"Philadelphia, PA",CONTRACT,Mid-Senior level,1713279286000.0,18.0,4.0,On-site / Hybrid,Data Engineering,
3902937754,3528.0,The Johns Hopkins University,Research Data Analyst,"Baltimore, MD",PART_TIME,Mid-Senior level,1713225600000.0,49.0,11.0,On-site / Hybrid,Data Analytics,61150.0
3902938491,51701268.0,Talent Groups,Azure Data Engineer- Technical Lead,United States,FULL_TIME,Mid-Senior level,1713279389000.0,170.0,75.0,On-site / Hybrid,Data Engineering,
3902938559,3528.0,The Johns Hopkins University,Research Data Analyst,"Baltimore, MD",FULL_TIME,Mid-Senior level,1713225600000.0,61.0,19.0,On-site / Hybrid,Data Analytics,
3902938615,71533424.0,Anuvu,Data Engineer,"Chicago, IL",FULL_TIME,Entry level,1713279362000.0,155.0,71.0,On-site / Hybrid,Data Engineering,
3902939062,37538.0,"Gardner Resources Consulting, LLC",Data Engineer,"Boston, MA",CONTRACT,,1713279090000.0,830.0,470.0,On-site / Hybrid,Data Engineering,
3902941891,51486.0,CAI,Data Engineer,United States,FULL_TIME,Entry level,1713280128000.0,231.0,114.0,On-site / Hybrid,Data Engineering,138500.0
3902942220,2538921.0,Blue Health Intelligence,Data Engineer,"Chicago, IL",FULL_TIME,Mid-Senior level,1713279557000.0,216.0,75.0,On-site / Hybrid,Data Engineering,
3902942395,252398.0,ICE,Senior Data Operations Analyst,"Jacksonville, FL",FULL_TIME,,1713279819000.0,54.0,17.0,On-site / Hybrid,Data Analytics,
3902942603,71607371.0,ISITE TECHNOLOGIES,Data Architect,United States,FULL_TIME,,1713280232000.0,47.0,5.0,On-site / Hybrid,Data Engineering,
3902943589,1077068.0,Surge Staffing,Data Analytics Internship,"Columbus, OH",INTERNSHIP,Internship,1713280252000.0,20.0,12.0,On-site / Hybrid,Data Analytics,41600.0
3902948207,1452948.0,VySystems,Senior Data Architect,"Piscataway, NJ",FULL_TIME,Director,1713280442000.0,16.0,7.0,On-site / Hybrid,Data Engineering,
3902948256,443738.0,Adaptavist,Senior Data Analyst,United States,FULL_TIME,Mid-Senior level,1713280418000.0,119.0,67.0,On-site / Hybrid,Data Analytics,
3902951066,3831729.0,Lending Science DM,Summer Data Scientist Internship,"Alpharetta, GA",INTERNSHIP,Internship,1713280636000.0,128.0,53.0,On-site / Hybrid,Data Science,
3902952353,16690.0,Compunnel Inc.,Data Engineer (Informatica / Snaplogic / SQL),"Smithfield, RI",FULL_TIME,Mid-Senior level,1713280892000.0,67.0,35.0,On-site / Hybrid,Data Engineering,
3903424992,24440.0,Collabera,Business Data Analyst,"Richmond, VA",CONTRACT,Mid-Senior level,1713449133000.0,40.0,16.0,On-site / Hybrid,Data Analytics,
3903426725,58661.0,DP Professionals (DPP),Data Analyst I (Onsite),"Columbia, SC",CONTRACT,Mid-Senior level,1713398400000.0,31.0,5.0,On-site / Hybrid,Data Analytics,
3903427693,2871865.0,Access Holdings,Data Science Specialist,Washington DC-Baltimore Area,FULL_TIME,Associate,1713448943000.0,2.0,,On-site / Hybrid,Data Science,
3903427732,114339.0,Federal Home Loan Bank of Cincinnati,Business Intelligence Internship,"Cincinnati, OH",INTERNSHIP,Internship,1711289109000.0,6.0,1.0,On-site / Hybrid,Data Analytics,
3903434239,74732098.0,UL Standards & Engagement,Data Science & Engineering Intern,"Triangle, NC",FULL_TIME,Internship,1713450338000.0,7.0,,On-site / Hybrid,Data Science,
3903434376,13609029.0,Your Corporate Life,Google Cloud Platform Data Engineer,"Boston, MA",FULL_TIME,,1713450902000.0,16.0,2.0,On-site / Hybrid,Data Engineering,
3903434413,2934678.0,ApTask,Data Engineer,"Wilmington, DE",CONTRACT,,1713451091000.0,123.0,,On-site / Hybrid,Data Engineering,
3903435487,687450.0,Immunocore,"Associate Director, Business Analytics & Insights (US)","Rockville, MD",FULL_TIME,Director,1713451578000.0,25.0,4.0,On-site / Hybrid,Data Analytics,
